,Terrorist_Org,Year,Num_Wounded,Num_Killed,Num_Attacks
483,Al-Shuda Brigade,2013,4.0,13.0,3
484,Al-Shuda Brigade,2014,0.0,2.0,1
485,Al-Sunna wal Jamma,2004,0.0,3.0,1
486,Al-Sunni muslim sect,1997,3.0,1.0,1
487,Al-Toaiman Tribesmen,1996,0.0,0.0,1
488,Al-Toaiman Tribesmen,2013,0.0,0.0,1
489,Al-Umar Mujahideen,1991,0.0,1.0,3
490,Al-Umar Mujahideen,1992,26.0,10.0,3
491,Al-Umar Mujahideen,1994,0.0,0.0,1
492,Al-Umar Mujahideen,2001,15.0,13.0,2
493,Al-Umar Mujahideen,2002,1.0,0.0,1
494,Al-Umar Mujahideen,2016,8.0,1.0,1
495,Al-Ummah,1998,100.0,36.0,12
496,Al-Ummah,2013,16.0,2.0,3
497,Al-Ummah,2014,0.0,1.0,1
498,Al-Yakin Mujahidin,2016,4.0,16.0,3
499,Al-Yakin Mujahidin,2017,2.0,3.0,2
500,Al-Yemenia al-Ulia Tribesmen,1997,0.0,0.0,1
501,Al-Zaidi Tribe - Mareb,2000,0.0,0.0,1
502,Al-Zawiya Syndicates Council,2017,0.0,0.0,1
503,Al-Zintan Revolutionaries' Military Council,2014,43.0,21.0,1
504,Al-Zulfikar,1981,2.0,3.0,2
505,Al-Zulfikar,1982,8.0,0.0,1
506,Al-Zulfikar,1983,0.0,0.0,1
507,Al-Zulfikar,1991,2.0,7.0,3
508,Al-Zulfikar,1992,0.0,7.0,1
509,Albanian National Army (ANA),2001,0.0,0.0,2
510,Albanian National Army (ANA),2002,0.0,2.0,1
511,Albanian National Army (ANA),2003,4.0,0.0,3
512,Albanian Separatists,1990,0.0,0.0,1
513,Albanian Separatists,2000,0.0,0.0,1
514,Albanian exiles,1992,7.0,0.0,1
515,Albanian extremists,1981,2.0,0.0,2
516,Albanian extremists,1984,1.0,2.0,1
517,Albanian extremists,1999,59.0,6.0,11
518,Albanian extremists,2000,3.0,6.0,13
519,Albanian extremists,2001,47.0,20.0,20
520,Albanian extremists,2002,0.0,1.0,1
521,Albanian extremists,2017,1.0,0.0,1
522,Albatros Commando,1994,0.0,0.0,1
523,Alcubar group,2007,7.0,1.0,1
524,Alde Hemendik Movement,2016,4.0,0.0,1
525,Alejo Calatayu,1987,0.0,0.0,1
526,Alejo Calatayu,1990,0.0,0.0,1
527,Aleppo Fatah Operations Room,2015,200.0,7.0,2
528,Aleppo Fatah Operations Room,2016,80.0,8.0,6
529,Alex Boncayao Brigade (ABB),1994,0.0,1.0,1
530,Alex Boncayao Brigade (ABB),1995,5.0,5.0,6
531,Alex Boncayao Brigade (ABB),1998,0.0,0.0,2
532,Alex Boncayao Brigade (ABB),1999,1.0,0.0,1
533,Alex Boncayao Brigade (ABB),2008,0.0,1.0,1
534,Alex Boncayao Brigade (ABB),2012,0.0,1.0,1
535,Alex Boncayao Brigade (ABB),2017,0.0,1.0,1
536,Alexander Villalon (YADO),1986,0.0,0.0,1
537,Alexandros Grigoropoulos Anarchist Attack Group,2009,0.0,0.0,1
538,Alfa 83,1984,0.0,0.0,1
539,Alfaro Vive,1983,0.0,0.0,1
540,Alfaro Vive,1984,0.0,0.0,3
541,Alfaro Vive,1985,1.0,3.0,8
542,Alfaro Vive,1986,0.0,15.0,8
543,Alfaro Vive,1987,0.0,0.0,1
544,Alfaro Vive,1988,0.0,0.0,2
545,Alfaro Vive,1991,0.0,0.0,4
546,Algeisk Wolves,1995,0.0,1.0,3
547,Algeria Province of the Islamic State,2015,6.0,2.0,3
548,Algeria Province of the Islamic State,2016,0.0,1.0,2
549,Algeria Province of the Islamic State,2017,8.0,5.0,5
550,Algerian Islamic Extremists,1998,128.0,60.0,36
551,Algerian Islamic Extremists,1999,51.0,6.0,5
552,Algerian Islamic Extremists,2000,54.0,92.0,26
553,Algerian Islamic Extremists,2001,37.0,66.0,13
554,Algerian Islamic Extremists,2002,70.0,93.0,40
555,Algerian Islamic Extremists,2003,34.0,36.0,23
556,Algerian Islamic Extremists,2004,41.0,40.0,30
557,Algerian Islamic Extremists,2005,77.0,64.0,51
558,Algerian Islamic Extremists,2006,78.0,49.0,68
559,Algerian Islamic Extremists,2007,45.0,10.0,43
560,Algerian Islamic Extremists,2008,56.0,35.0,38
561,Algerian Moslem Fundamentalists,1995,4.0,0.0,1
562,Algerian Moslem Fundamentalists,2000,1.0,25.0,2
563,Algerian Mujahideen for Muslims,1992,0.0,0.0,1
564,All (Baksa District) B.F.D.N Sangodan,2018,3.0,0.0,2
565,All Assam Revolutionary Army (AARA),2016,0.0,0.0,1
566,All Burma Students' Democratic Front (ABSDF),1991,3.0,0.0,1
567,All Burma Students' Democratic Front (ABSDF),2009,2.0,1.0,4
568,All Ethiopian Unity Party (AEUP),2005,0.0,0.0,1
569,All India Anna Dravida Munetra Kazgan Party,1991,3.0,0.0,1
570,All India Anna Dravida Munetra Kazgan Party,1995,9.0,8.0,1
571,All India Anna Dravida Munetra Kazgan Party,2009,0.0,1.0,1
572,All India Sikh Students Federation (AISSF),1983,8.0,0.0,2
573,All India Sikh Students Federation (AISSF),1984,2.0,0.0,1
574,All India Sikh Students Federation (AISSF),1986,7.0,1.0,2
575,All Kamatapur Liberation Force,2008,0.0,0.0,1
576,All Karanataka Youth Council,1996,0.0,0.0,1
577,All Nepal Free Nationalist Students Union,1991,0.0,0.0,1
578,All Nepal National Free Student Union-Revolutionary,2002,6.0,0.0,1
579,All Nepal National Free Student Union-Revolutionary,2012,0.0,0.0,1
580,All Nepal National Free Student Union-Revolutionary,2013,0.0,0.0,1
581,All Nepal National Free Student Union-Revolutionary,2015,0.0,0.0,1
582,All Nepal National Free Student Union-Revolutionary,2017,0.0,0.0,2
583,All Tripura Tiger Force (ATTF),1992,0.0,7.0,2
584,All Tripura Tiger Force (ATTF),1997,29.0,32.0,4
585,All Tripura Tiger Force (ATTF),1999,11.0,24.0,2
586,All Tripura Tiger Force (ATTF),2000,1.0,4.0,2
587,All Tripura Tiger Force (ATTF),2003,6.0,28.0,2
588,All Tripura Tiger Force (ATTF),2009,1.0,0.0,1
589,All Tripura Tiger Force (ATTF),2017,0.0,0.0,1
590,All for the Fatherland Movement,1989,0.0,0.0,1
591,All-Party Students Union,1995,10.0,1.0,1
592,Allah's Tigers,1989,0.0,0.0,1
593,Allah's Tigers,1992,0.0,1.0,1
594,Allende Lives Commando,1991,0.0,0.0,1
595,Alliance of Patriots for a Free and Sovereign Congo (APCLS),2014,3.0,0.0,1
596,Alliance of Patriots for a Free and Sovereign Congo (APCLS),2015,0.0,1.0,5
597,Alliance of Patriots for a Free and Sovereign Congo (APCLS),2017,0.0,0.0,1
598,Alliance of Revolutionary Cuban Organizations,1980,0.0,0.0,1
599,Allied Democratic Forces (ADF),1997,26.0,141.0,10
600,Allied Democratic Forces (ADF),1998,28.0,55.0,9
601,Allied Democratic Forces (ADF),1999,55.0,35.0,9
602,Allied Democratic Forces (ADF),2000,22.0,49.0,9
603,Allied Democratic Forces (ADF),2001,6.0,14.0,2
604,Allied Democratic Forces (ADF),2008,0.0,1.0,1
605,Allied Democratic Forces (ADF),2010,0.0,16.0,1
606,Allied Democratic Forces (ADF),2012,0.0,3.0,3
607,Allied Democratic Forces (ADF),2013,19.0,40.0,6
608,Allied Democratic Forces (ADF),2014,81.0,378.0,32
609,Allied Democratic Forces (ADF),2015,66.0,230.0,54
610,Allied Democratic Forces (ADF),2016,32.0,248.0,58
611,Allied Democratic Forces (ADF),2017,71.0,94.0,22
612,Allied Democratic Forces (ADF),2018,75.0,218.0,48
613,Allied Democratic Forces of Guinea (RDFG),2000,0.0,30.0,1
614,Alpha-66 (Cuban counterrevolutionary),1984,0.0,1.0,1
615,Amal,1980,0.0,1.0,3
616,Amal,1981,1.0,0.0,1
617,Amal,1984,0.0,0.0,1
618,Amal,1985,2.0,2.0,4
619,Amal,1986,0.0,0.0,2
620,Amal,1987,0.0,0.0,1
621,Amal,1988,3.0,2.0,3
622,Amal,1989,15.0,3.0,3
623,Amal,1990,1.0,1.0,2
624,Amal,1991,0.0,9.0,2
625,Amal,1992,8.0,0.0,2
626,Amal,1999,0.0,0.0,2
627,Amal,2008,20.0,6.0,1
628,Amazigh Islamic Front,2013,6.0,0.0,1
629,Amazonas Liberation Front,1983,0.0,0.0,1
630,Ambazonia Defense Forces (ADF),2017,2.0,13.0,13
631,Ambazonia Defense Forces (ADF),2018,14.0,8.0,17
632,Ambazonia Restoration Forces (ARF),2018,0.0,12.0,5
633,Ambazonia Tigers,2018,1.0,3.0,3
634,America Battalion,1986,7.0,83.0,5
635,America Battalion,1988,0.0,0.0,1
636,American Anticommunist Association (AAA),1978,0.0,0.0,1
637,American Indian Movement,1973,2.0,2.0,1
638,American Indian Movement,1975,0.0,0.0,5
639,American Servicemen's Union (ASU),1970,0.0,0.0,3
640,Americans for Justice,1974,0.0,0.0,2
641,Americans for a Competent Federal Judicial System,1989,9.0,2.0,5
642,Amhara tribal group,1991,0.0,61.0,1
643,Amr Bil Maroof Wa Nahi Anil Munkir,2007,0.0,0.0,1
644,Amr Bil Maroof Wa Nahi Anil Munkir,2010,0.0,0.0,2
645,Ana Maria Martinly August 22 Brigade,1984,0.0,1.0,1
646,Ananda Marga,1975,0.0,4.0,1
647,Ananda Marga,1978,1.0,0.0,1
648,Anarchio Scene,1984,0.0,0.0,1
649,Anarchist Action (CA / United States),2009,0.0,0.0,1
650,Anarchist Anti-Capitalist Action Group,2014,0.0,0.0,1
651,Anarchist Attack Consortium,2014,0.0,0.0,1
652,Anarchist Cell Acca (C.A.A.),2015,0.0,0.0,1
653,Anarchist Collective of Kallithea-Moschato,2017,0.0,0.0,1
654,Anarchist Commando Nestor Makhno Group,2015,0.0,0.0,1
655,Anarchist Faction,2000,0.0,0.0,2
656,Anarchist Liberation Brigade,2001,0.0,0.0,1
657,Anarchist Revolt Against Exiled Gendarmes,2017,0.0,0.0,1
658,Anarchist Solidarity,1989,0.0,0.0,2
659,Anarchist Squad,2001,0.0,0.0,1
660,Anarchist Struggle,2000,0.0,0.0,1
661,Anarchists,1983,0.0,0.0,1
662,Anarchists,1986,0.0,0.0,3
663,Anarchists,1987,0.0,0.0,1
664,Anarchists,1989,0.0,0.0,1
665,Anarchists,1990,0.0,0.0,2
666,Anarchists,1992,0.0,0.0,10
667,Anarchists,1994,0.0,0.0,1
668,Anarchists,1995,0.0,0.0,4
669,Anarchists,1996,0.0,0.0,1
670,Anarchists,2000,0.0,0.0,3
671,Anarchists,2004,0.0,0.0,1
672,Anarchists,2008,0.0,0.0,1
673,Anarchists,2009,0.0,0.0,1
674,Anarchists,2011,0.0,0.0,6
675,Anarchists,2012,0.0,0.0,2
676,Anarchists,2013,0.0,0.0,2
677,Anarchists,2014,6.0,1.0,28
678,Anarchists,2015,2.0,1.0,7
679,Anarchists,2016,1.0,0.0,23
680,Anarchists,2017,1.0,0.0,11
681,Anarchists,2018,9.0,1.0,10
682,Anarchists Attack Team,2000,0.0,0.0,1
683,Anarkista Jorge Banos Front of the Everyone For The Homeland Movement (MTP),2010,0.0,0.0,1
684,Anas al-Dabbashi Brigade,2017,7.0,3.0,3
685,Anas al-Dabbashi Brigade,2018,5.0,3.0,1
686,Anbar Salvation Council,2007,0.0,1.0,1
687,Andres Castro United Front,1997,0.0,1.0,1
688,Andres Castro United Front,1999,0.0,0.0,1
689,Andres Castro United Front,2000,1.0,2.0,1
690,Angels,1985,0.0,30.0,1
691,Anger of Fezzan movement,2018,0.0,0.0,1
692,Angola Rebels,1986,0.0,36.0,1
693,Angola Rebels,2001,6.0,7.0,1
694,Angolan Defense Force,1985,1.0,62.0,1
695,Angry Brigade,1983,0.0,0.0,1
696,Angry Brigade,1988,0.0,0.0,1
697,Angry Brigade,2013,0.0,0.0,1
698,Angry Brigade (Italy),1999,0.0,0.0,2
699,Angry Foxes Cell,2013,0.0,0.0,1
700,Aniban ng Ayaw sa Komunista (ANAK) ,2010,0.0,0.0,1
701,Animal Defense League,1988,0.0,0.0,1
702,Animal Liberation Front (ALF),1984,0.0,0.0,1
703,Animal Liberation Front (ALF),1987,0.0,0.0,4
704,Animal Liberation Front (ALF),1988,0.0,0.0,12
705,Animal Liberation Front (ALF),1989,0.0,0.0,4
706,Animal Liberation Front (ALF),1990,1.0,0.0,5
707,Animal Liberation Front (ALF),1991,0.0,0.0,3
708,Animal Liberation Front (ALF),1992,0.0,0.0,3
709,Animal Liberation Front (ALF),1995,0.0,0.0,5
710,Animal Liberation Front (ALF),1996,0.0,0.0,2
711,Animal Liberation Front (ALF),1997,0.0,0.0,5
712,Animal Liberation Front (ALF),1998,0.0,0.0,9
713,Animal Liberation Front (ALF),1999,0.0,0.0,9
714,Animal Liberation Front (ALF),2000,0.0,0.0,7
715,Animal Liberation Front (ALF),2001,1.0,0.0,7
716,Animal Liberation Front (ALF),2002,0.0,0.0,2
717,Animal Liberation Front (ALF),2003,0.0,0.0,9
718,Animal Liberation Front (ALF),2004,0.0,0.0,1
719,Animal Liberation Front (ALF),2005,0.0,0.0,2
720,Animal Liberation Front (ALF),2006,0.0,0.0,2
721,Animal Liberation Front (ALF),2007,0.0,0.0,1
722,Animal Liberation Front (ALF),2008,2.0,0.0,4
723,Animal Liberation Front (ALF),2009,0.0,0.0,1
724,Animal Liberation Front (ALF),2010,0.0,0.0,7
725,Animal Liberation Front (ALF),2011,0.0,0.0,3
726,Animal Liberation Front (ALF),2013,0.0,0.0,1
727,Animal Liberation Front (ALF),2014,0.0,0.0,3
728,Animal Liberation Front (ALF),2015,0.0,0.0,4
729,Animal Liberation Front (ALF),2016,0.0,0.0,1
730,Animal Rights Militia,1982,1.0,0.0,1
731,Animal Rights Militia,1985,0.0,0.0,1
732,Animal Rights Militia,2010,0.0,0.0,1
733,Animal Rights extremists,1987,0.0,0.0,1
734,Animal Rights extremists,1988,0.0,0.0,1
735,Animal Rights extremists,1990,0.0,0.0,1
736,Animal Rights extremists,1991,0.0,0.0,2
737,Animal Rights extremists,1992,0.0,0.0,1
738,Animal Rights extremists,1994,3.0,0.0,1
739,Animal Rights extremists,1996,0.0,0.0,1
740,Animal Rights extremists,2000,0.0,0.0,4
741,Animal Rights extremists,2001,2.0,0.0,7
742,Animal Rights extremists,2002,0.0,1.0,1
743,Animal Rights extremists,2017,0.0,0.0,1
744,Animal Rights extremists,2018,0.0,0.0,1
745,Anonima Sequestri,1997,0.0,0.0,1
746,Anonymous Underground Movement (MCA),2004,0.0,0.0,1
747,Ansar Al Sunnah (Palestine),2009,0.0,0.0,1
748,Ansar Al Sunnah (Palestine),2010,0.0,1.0,2
749,Ansar Al-Khilafa (Philippines),2015,0.0,8.0,2
750,Ansar Al-Khilafa (Philippines),2016,7.0,1.0,1
751,Ansar Allah,1994,0.0,21.0,1
752,Ansar Bayt al-Maqdis (Ansar Jerusalem),2012,1.0,4.0,2
753,Ansar Bayt al-Maqdis (Ansar Jerusalem),2013,298.0,54.0,14
754,Ansar Bayt al-Maqdis (Ansar Jerusalem),2014,215.0,156.0,57
755,Ansar Ghazwat-ul-Hind,2017,0.0,0.0,1
756,Ansar Ghazwat-ul-Hind,2018,2.0,4.0,3
757,Ansar Sarallah,1999,3.0,0.0,1
758,Ansar Wa Mohajir (Pakistan),2008,4.0,1.0,2
759,Ansar al-Din,2004,0.0,0.0,1
760,Ansar al-Din Front,2015,0.0,206.0,2
761,Ansar al-Dine (Mali),2012,0.0,2.0,5
762,Ansar al-Dine (Mali),2013,6.0,7.0,1
763,Ansar al-Dine (Mali),2014,2.0,1.0,3
764,Ansar al-Dine (Mali),2015,26.0,26.0,10
765,Ansar al-Dine (Mali),2016,115.0,76.0,34
766,Ansar al-Dine (Mali),2017,0.0,2.0,1
767,Ansar al-Furqan,2016,0.0,6.0,1
768,Ansar al-Furqan,2018,42.0,3.0,1
769,Ansar al-Imam Musa al-Sadr,2015,0.0,0.0,1
770,Ansar al-Islam,2002,0.0,7.0,1
771,Ansar al-Islam,2003,67.0,26.0,4
772,Ansar al-Islam,2005,65.0,32.0,2
773,Ansar al-Islam,2006,0.0,9.0,1
774,Ansar al-Islam,2007,20.0,8.0,9
775,Ansar al-Islam,2008,14.0,6.0,5
776,Ansar al-Islam,2009,4.0,1.0,3
777,Ansar al-Islam,2012,2.0,0.0,1
778,Ansar al-Islam,2013,0.0,0.0,1
779,Ansar al-Islam,2014,6.0,10.0,2
780,Ansar al-Islam (Burkina Faso),2016,0.0,17.0,1
781,Ansar al-Islam (Burkina Faso),2017,4.0,12.0,10
782,Ansar al-Islam (Burkina Faso),2018,12.0,15.0,16
783,Ansar al-Islam (Egypt),2017,13.0,16.0,1
784,Ansar al-Jihad,2004,0.0,0.0,1
785,Ansar al-Sharia (Libya),2012,2.0,4.0,2
786,Ansar al-Sharia (Libya),2013,3.0,14.0,3
787,Ansar al-Sharia (Libya),2014,172.0,83.0,34
788,Ansar al-Sharia (Libya),2015,28.0,16.0,23
789,Ansar al-Sharia (Libya),2016,9.0,3.0,2
790,Ansar al-Sharia (Libya),2017,0.0,2.0,1
791,Ansar al-Sharia (Libya),2018,2.0,1.0,1
792,Ansar al-Sharia (Pakistan),2017,8.0,15.0,6
793,Ansar al-Sharia (Tunisia),2012,46.0,4.0,2
794,Ansar al-Sharia (Tunisia),2013,5.0,13.0,9
795,Ansar al-Sharia (Tunisia),2014,0.0,0.0,2
796,Ansar al-Sharia Operations Room (Syria),2015,70.0,4.0,7
797,Ansar al-Sunna,2004,80.0,54.0,6
798,Ansar al-Sunna,2005,252.0,110.0,10
799,Ansar al-Sunna,2011,0.0,0.0,1
800,Ansar al-Sunna (Mozambique),2017,9.0,20.0,8
801,Ansar al-Sunna (Mozambique),2018,32.0,98.0,35
802,Ansar al-Tahwid wal Sunna,2006,0.0,0.0,1
803,Ansar al-Tawhid,2018,31.0,9.0,1
804,Ansaru (Jama'atu Ansarul Muslimina Fi Biladis Sudan),2011,1.0,4.0,1
805,Ansaru (Jama'atu Ansarul Muslimina Fi Biladis Sudan),2012,1.0,2.0,1
806,Ansaru (Jama'atu Ansarul Muslimina Fi Biladis Sudan),2013,7.0,10.0,4
807,Ansaru ash-Sharia (Russia),2013,2.0,1.0,1
808,Ansarul Islam (Pakistan),2010,100.0,31.0,1
809,Ansarul Islam (Pakistan),2011,0.0,1.0,1
810,Ansarullah Bangla Team,2013,1.0,1.0,2
811,Ansarullah Bangla Team,2014,0.0,3.0,3
812,Ansarullah Bangla Team,2015,27.0,11.0,4
813,Ansarullah Bangla Team,2017,3.0,0.0,1
814,Ansarullah Bangla Team,2018,3.0,0.0,1
815,Antagonistic Nuclei of the New Urban Guerrilla,2016,0.0,0.0,1
816,Anti - Election Demonstrators,1995,0.0,0.0,1
817,Anti Kurdish Workers Party Iraq nationals,1992,0.0,60.0,1
818,Anti Shah of Iran,1978,0.0,0.0,1
819,"Anti Somoza Gp, name unk",1982,1.0,0.0,1
820,Anti-AF,1981,0.0,0.0,1
821,Anti-Abortion extremists,1977,0.0,0.0,4
822,Anti-Abortion extremists,1978,1.0,0.0,6
823,Anti-Abortion extremists,1979,1.0,0.0,1
824,Anti-Abortion extremists,1980,1.0,0.0,3
825,Anti-Abortion extremists,1982,0.0,0.0,3
826,Anti-Abortion extremists,1983,0.0,0.0,2
827,Anti-Abortion extremists,1984,0.0,0.0,18
828,Anti-Abortion extremists,1985,2.0,0.0,13
829,Anti-Abortion extremists,1986,2.0,0.0,13
830,Anti-Abortion extremists,1987,0.0,0.0,11
831,Anti-Abortion extremists,1988,0.0,0.0,7
832,Anti-Abortion extremists,1989,0.0,0.0,7
833,Anti-Abortion extremists,1990,0.0,0.0,8
834,Anti-Abortion extremists,1991,4.0,0.0,10
835,Anti-Abortion extremists,1992,3.0,0.0,17
836,Anti-Abortion extremists,1994,6.0,4.0,17
837,Anti-Abortion extremists,1995,4.0,0.0,23
838,Anti-Abortion extremists,1996,1.0,0.0,10
839,Anti-Abortion extremists,1997,0.0,0.0,14
840,Anti-Abortion extremists,1998,0.0,0.0,7
841,Anti-Abortion extremists,1999,0.0,0.0,8
842,Anti-Abortion extremists,2000,0.0,0.0,5
843,Anti-Abortion extremists,2001,0.0,0.0,2
844,Anti-Abortion extremists,2003,0.0,0.0,2
845,Anti-Abortion extremists,2004,0.0,0.0,1
846,Anti-Abortion extremists,2005,0.0,0.0,4
847,Anti-Abortion extremists,2006,0.0,0.0,1
848,Anti-Abortion extremists,2007,0.0,0.0,2
849,Anti-Abortion extremists,2008,0.0,0.0,2
850,Anti-Abortion extremists,2009,0.0,1.0,1
851,Anti-Abortion extremists,2012,0.0,0.0,4
852,Anti-Abortion extremists,2013,0.0,0.0,2
853,Anti-Abortion extremists,2015,9.0,3.0,5
854,Anti-Abortion extremists,2016,0.0,0.0,1
855,Anti-Abortion extremists,2018,0.0,0.0,1
856,Anti-American Arab Liberation Front,1986,230.0,3.0,1
857,Anti-Apartheid guerrillas,1986,0.0,0.0,1
858,Anti-Apostate Movement Alliance (AGAP),2007,1.0,0.0,1
859,Anti-Arab extremists,2017,0.0,0.0,1
860,Anti-Armenian Organization,1984,13.0,0.0,2
861,Anti-Authority Group (Greece),1987,5.0,0.0,1
862,Anti-Authority Group (Greece),1988,0.0,0.0,2
863,Anti-Authority Group (Greece),1989,0.0,0.0,1
864,Anti-Authority Group (Greece),1990,0.0,0.0,3
865,Anti-Authority Group (Greece),1996,0.0,0.0,3
866,Anti-Authority Group (Greece),1997,0.0,0.0,3
867,Anti-Balaka Militia,2013,37.0,72.0,5
868,Anti-Balaka Militia,2014,110.0,300.0,29
869,Anti-Balaka Militia,2015,12.0,58.0,20
870,Anti-Balaka Militia,2016,1.0,3.0,3
871,Anti-Balaka Militia,2017,122.0,287.0,15
872,Anti-Balaka Militia,2018,66.0,92.0,8
873,Anti-Bhutto demonstrators,1996,4.0,0.0,1
874,Anti-Capitalist Action,1999,0.0,0.0,1
875,Anti-Capitalist Brigades,1988,0.0,1.0,1
876,Anti-Capitalist Commando,1988,0.0,0.0,1
877,Anti-Castro Command,1976,0.0,0.0,2
878,Anti-Castro Command,1977,0.0,0.0,1
879,Anti-Castro Group,1978,0.0,0.0,1
880,Anti-Castro Group,1987,0.0,0.0,1
881,Anti-Castro Group,1994,0.0,0.0,1
882,Anti-Chon radical elements,1984,0.0,0.0,1
883,Anti-Christian extremists,1998,0.0,3.0,1
884,Anti-Clerical Pro-Sex Toys Group,2013,1.0,0.0,2
885,Anti-Communist Action Alliance,1989,0.0,0.0,1
886,Anti-Communist Command (KAK),2000,0.0,0.0,1
887,Anti-Communist Commando of the South,1980,0.0,1.0,4
888,Anti-Communist Patriotic Front,1980,1.0,3.0,2
889,Anti-Communist Viets Organization,1981,0.0,1.0,1
890,Anti-Communist Vigilante Group,1989,0.0,142.0,4
891,Anti-Communist Vigilante Patrol,1988,0.0,1.0,1
892,Anti-Communist extremists,1971,0.0,0.0,1
893,Anti-Communist extremists,1984,10.0,2.0,1
894,Anti-Democratic Struggle,2008,0.0,0.0,2
895,Anti-Environmentalists,1990,2.0,0.0,2
896,Anti-Environmentalists,1998,0.0,0.0,1
897,Anti-Environmentalists,1999,0.0,0.0,1
898,Anti-Establishment Nucleus,1995,0.0,0.0,2
899,Anti-Fascist Action,1994,0.0,0.0,1
900,Anti-Fascist Activists,2018,0.0,0.0,2
901,Anti-Fascist Territorial Group,1980,0.0,0.0,1
902,Anti-Fascist Territorial Group,1981,0.0,0.0,1
903,Anti-Gentrification Front,2013,0.0,0.0,1
904,Anti-Government Demonstrators,1991,0.0,4.0,1
905,Anti-Government Demonstrators,1992,7.0,1.0,6
906,Anti-Government Group,1977,0.0,0.0,2
907,Anti-Government Group,1981,10.0,3.0,3
908,Anti-Government Group,1986,0.0,0.0,1
909,Anti-Government Group,1991,5.0,0.0,1
910,Anti-Government Group,1992,100.0,11.0,6
911,Anti-Government Group,1995,60.0,0.0,8
912,Anti-Government Group,1996,2.0,0.0,1
913,Anti-Government Group,1997,1.0,0.0,1
914,Anti-Government Group,1999,1.0,0.0,1
915,Anti-Government Group,2010,0.0,2.0,1
916,Anti-Government Guerrillas,1979,12.0,1.0,1
917,Anti-Government Guerrillas,1982,0.0,0.0,1
918,Anti-Government Guerrillas,1983,0.0,110.0,3
919,Anti-Government Guerrillas,1984,0.0,7.0,2
920,Anti-Government Guerrillas,1991,0.0,1.0,1
921,Anti-Government Guerrillas,2004,1.0,0.0,2
922,Anti-Government Guerrillas,2005,3.0,20.0,6
923,Anti-Government Guerrillas,2006,5.0,4.0,4
924,Anti-Government extremists,1974,36.0,3.0,3
925,Anti-Government extremists,1981,0.0,1.0,1
926,Anti-Government extremists,1982,0.0,6.0,1
927,Anti-Government extremists,1983,0.0,1.0,1
928,Anti-Government extremists,1985,0.0,1.0,1
929,Anti-Government extremists,1995,650.0,168.0,1
930,Anti-Government extremists,2000,4.0,2.0,3
931,Anti-Government extremists,2002,7.0,0.0,18
932,Anti-Government extremists,2006,0.0,0.0,1
933,Anti-Government extremists,2010,18.0,4.0,3
934,Anti-Government extremists,2011,0.0,0.0,1
935,Anti-Government extremists,2013,4.0,1.0,1
936,Anti-Government extremists,2014,3.0,10.0,9
937,Anti-Government extremists,2015,9.0,3.0,1
938,Anti-Government extremists,2017,852.0,61.0,6
939,Anti-Government extremists,2018,5.0,8.0,20
940,Anti-Gun Control extremists,2013,0.0,0.0,3
941,Anti-Immigrant extremists,1981,0.0,0.0,2
942,Anti-Immigrant extremists,1983,60.0,14.0,1
943,Anti-Immigrant extremists,2001,0.0,1.0,3
944,Anti-Immigrant extremists,2015,6.0,4.0,5
945,Anti-Immigrant extremists,2016,28.0,10.0,2
946,Anti-Immigrant extremists,2017,0.0,0.0,2
947,Anti-Imperialist Cell (AIZ),1995,0.0,0.0,3
948,Anti-Imperialist Commando,1999,0.0,0.0,1
949,Anti-Imperialist Fighters for a Free Palestine,1978,0.0,0.0,1
950,Anti-Imperialist International Brigades,1986,0.0,0.0,2
951,Anti-Imperialist International Brigades,1987,0.0,0.0,2
952,Anti-Imperialist Patriotic Union,1989,0.0,1.0,1
953,Anti-Imperialist Students Council,1978,0.0,0.0,1
954,Anti-Imperialist Territorial Nuclei (NTA),2001,0.0,0.0,1
955,Anti-Imperialist Territorial Nuclei (NTA),2003,0.0,0.0,1
956,Anti-Imperialistic Communist Revolutionaries,1978,0.0,0.0,2
957,Anti-Independence extremists,1999,0.0,5.0,2
958,Anti-Independence extremists,2007,0.0,0.0,1
959,Anti-Iran Government Exiles,1992,16.0,0.0,10
960,Anti-Israeli extremists,1978,0.0,16.0,1
961,Anti-Israeli extremists,2002,4.0,3.0,1
962,Anti-Israeli extremists,2018,0.0,1.0,1
963,Anti-Kim Jong-il extremists,2002,0.0,0.0,1
964,Anti-Kurdish Turks,1994,11.0,0.0,2
965,Anti-LGBT extremists,2017,2.0,0.0,4
966,Anti-LGBT extremists,2018,0.0,0.0,1
967,Anti-Liberal extremists,2008,7.0,2.0,1
968,Anti-Marxist Commando,1979,0.0,2.0,1
969,Anti-Monarchists,1990,0.0,0.0,5
970,Anti-Monarchists,1992,0.0,0.0,2
971,Anti-Muslim extremists,1985,0.0,0.0,1
972,Anti-Muslim extremists,2012,0.0,0.0,7
973,Anti-Muslim extremists,2013,0.0,0.0,3
974,Anti-Muslim extremists,2014,0.0,0.0,2
975,Anti-Muslim extremists,2015,2.0,3.0,8
976,Anti-Muslim extremists,2016,2.0,0.0,7
977,Anti-Muslim extremists,2017,19.0,3.0,51
978,Anti-Muslim extremists,2018,5.0,0.0,7
979,Anti-Narita Extremists,1995,0.0,0.0,2
980,Anti-Nuclear Society for a Silent Counter-Offensive (ANGST),1996,0.0,0.0,1
981,Anti-Nuclear extremists,1982,0.0,1.0,1
